date,location_name,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,inf_cuml_mean,inf_cuml_upper,inf_cuml_lower
2/17/21,United States of America,2344.166667,,,496673.381,,,2059.753651,2059.753651,2059.753651,496156.0477,496145.6851,496168.5804,70739,,,,0.714731308,,,151.4346315,,,0.628014399,0.628014399,0.628014399,151.2768977,151.2737381,151.2807189,21.56816694,61.90671486,59.38370298,64.63034318,87275558.36,93455660.72,81388957.36
2/18/21,United States of America,2616.166667,,,499289.5476,,,2006.142738,2006.142738,2006.142738,498162.1904,498151.8278,498174.7232,73355,,,,0.797663515,,,152.232295,,,0.611668549,0.611668549,0.611668549,151.8885662,151.8854067,151.8923874,22.36577964,60.88465371,58.44660384,63.53195422,87475247.07,93664032.02,81580649.79
2/19/21,United States of America,2510.966667,,,501800.5143,,,1954.024885,1954.024885,1954.024885,500116.2153,500105.8527,500128.7481,79958,,,,0.765588265,,,152.9978832,,,0.595777929,0.595777929,0.595777929,152.4843442,152.4811846,152.4881654,24.37901995,59.92058458,57.58138289,62.50606138,87671773.84,93869038.61,81769504.48
2/20/21,United States of America,1819.966667,,,503620.481,,,1903.517075,1903.517075,1903.517075,502019.7324,502009.3698,502032.2651,73395.83333,,,,0.55490387,,,153.5527871,,,0.580378208,0.580378208,0.580378208,153.0647224,153.0615628,153.0685436,22.37822963,59.01362284,56.69637498,61.50885266,87865325.97,94070774.56,81955456.53
2/21/21,United States of America,1297.133333,,,504917.6143,,,1856.194818,1856.194818,1856.194818,503875.9272,503865.5646,503888.46,58178.33333,,,,0.395493127,,,153.9482802,,,0.565949755,0.565949755,0.565949755,153.6306721,153.6275126,153.6344933,17.73844705,58.16288707,55.94305453,60.63903803,88056087.87,94269657.71,82138937.85
2/22/21,United States of America,1240.633333,,,506158.2476,,,1813.502551,1813.502551,1813.502551,505689.4298,505679.0671,505701.9625,51683.83333,,,,0.3782664,,,154.3265466,,,0.552932976,0.552932976,0.552932976,154.1836051,154.1804456,154.1874263,15.75828815,57.36748865,55.18084305,59.76423517,88244241.03,94465671.69,82319919.28
2/23/21,United States of America,2100.252381,,,508258.5,,,1776.040036,1776.040036,1776.040036,507465.4698,507455.1072,507478.0026,67770,,,,0.640362374,,,154.966909,,,0.541510737,0.541510737,0.541510737,154.7251158,154.7219563,154.728937,20.66292531,56.62657484,54.47433396,58.95349927,88429964.15,94659026.63,82498583.51
2/24/21,United States of America,2022.571429,,,510281.0714,,,1743.452605,1743.452605,1743.452605,509208.9224,509198.5598,509221.4552,73204,,,,0.616677621,,,155.5835866,,,0.5315749,0.5315749,0.5315749,155.2566907,155.2535312,155.2605119,22.31974007,55.93938555,53.82706131,58.16910575,88613433.44,94849808.92,82675124.82
2/25/21,United States of America,2137.571429,,,512418.6429,,,1714.689319,1714.689319,1714.689319,510923.6117,510913.2491,510936.1445,75711,,,,0.65174087,,,156.2353275,,,0.522805037,0.522805037,0.522805037,155.7794958,155.7763362,155.783317,23.08411891,55.30519288,53.23970734,57.47725026,88794822.71,95038322.08,82849739.73
2/26/21,United States of America,1735.571429,,,514154.2143,,,1688.680425,1688.680425,1688.680425,512612.2921,512601.9295,512624.8249,72181,,,,0.529171946,,,156.7644995,,,0.514874981,0.514874981,0.514874981,156.2943708,156.2912112,156.298192,22.0078296,54.72324612,52.70810647,56.8494255,88974303.32,95224776.1,83022611.11
2/27/21,United States of America,1407.904762,,,515562.119,,,1665.048667,1665.048667,1665.048667,514277.3408,514266.9782,514289.8736,66494,,,,0.429267094,,,157.1937665,,,0.50766971,0.50766971,0.50766971,156.8020405,156.7988809,156.8058617,20.27387569,54.1927836,52.18370327,56.32720971,89152044.12,95409517.37,83193762.56
2/28/21,United States of America,1239.154762,,,516801.2738,,,1643.472158,1643.472158,1643.472158,515920.813,515910.4504,515933.3457,54755.5,,,,0.377815586,,,157.5715821,,,0.501091079,0.501091079,0.501091079,157.3031315,157.299972,157.3069528,16.69483262,53.71306579,51.71141536,55.77925077,89328211.55,95592461.44,83363365
3/1/21,United States of America,1298.654762,,,518099.9286,,,1623.381864,1623.381864,1623.381864,517544.1948,517533.8322,517556.7276,50271.5,,,,0.395957007,,,157.9675391,,,0.494965593,0.494965593,0.494965593,157.7980971,157.7949376,157.8019183,15.32767079,53.28342443,51.35574141,55.32410156,89502969.85,95773912.73,83531800.91
3/2/21,United States of America,1627.035714,,,519726.9643,,,1603.654591,1603.654591,1603.654591,519147.8494,519137.4868,519160.3822,57667,,,,0.496079644,,,158.4636188,,,0.48895079,0.48895079,0.48895079,158.2870479,158.2838884,158.2908691,17.58254263,52.90327953,51.03653443,54.85885887,89676481.35,95953838.12,83699189.89
3/3/21,United States of America,2015.22619,,,521742.1905,,,1582.628333,1582.628333,1582.628333,520730.4778,520720.1151,520743.0105,65672,,,,0.614438074,,,159.0780569,,,0.48253993,0.48253993,0.48253993,158.7695879,158.7664283,158.7734091,20.02324968,52.5721451,50.71203879,54.490971,89848906.81,96132556.91,83865514.59
3/4/21,United States of America,1824.97619,,,523567.1667,,,1558.474697,1558.474697,1558.474697,522288.9525,522278.5898,522301.4852,68242,,,,0.556431263,,,159.6344881,,,0.475175539,0.475175539,0.475175539,159.2447634,159.2416039,159.2485846,20.80683708,52.28957855,50.45514244,54.20162729,90020405.5,96310326.72,84030996.73
3/5/21,United States of America,1753.47619,,,525320.6429,,,1529.284482,1529.284482,1529.284482,523818.2369,523807.8743,523830.7697,66910,,,,0.534631069,,,160.1691192,,,0.466275506,0.466275506,0.466275506,159.7110389,159.7078794,159.7148601,20.40071319,52.05514334,50.25669433,53.8987596,90191135.3,96487103.19,84195827.99
3/6/21,United States of America,1625.285714,,,526945.9286,,,1494.083375,1494.083375,1494.083375,525312.3203,525301.9577,525324.8531,60395.66667,,,,0.495546072,,,160.6646653,,,0.455542765,0.455542765,0.455542765,160.1665817,160.1634221,160.1704029,18.41450715,51.86840233,50.01728974,53.73144993,90361252.63,96663330.92,84359874.06
3/7/21,United States of America,960.7857143,,,527906.7143,,,1454.105441,1454.105441,1454.105441,526766.4257,526756.0631,526778.9585,45935.16667,,,,0.29294147,,,160.9576067,,,0.44335358,0.44335358,0.44335358,160.6099352,160.6067757,160.6137565,14.00553221,51.72894016,49.86957555,53.59021666,90530912.55,96839095.43,84523435.66
3/8/21,United States of America,931.6190476,,,528838.3333,,,1410.641097,1410.641097,1410.641097,528177.0668,528166.7042,528189.5996,39493.66667,,,,0.284048617,,,161.2416554,,,0.430101396,0.430101396,0.430101396,161.0400366,161.0368771,161.0438579,12.0415329,51.63634112,49.66558381,53.58384135,90700268.77,97014839.03,84686328.22
3/9/21,United States of America,1546.261905,,,530384.5952,,,1364.450172,1364.450172,1364.450172,529541.517,529531.1544,529554.0498,56601.5,,,,0.471451885,,,161.7131072,,,0.416017884,0.416017884,0.416017884,161.4560545,161.452895,161.4598757,17.257674,51.59012252,49.63312553,53.59932407,90869473.39,97190633.41,84849114.31
3/10/21,United States of America,1481.229437,,,531865.8247,,,1315.700593,1315.700593,1315.700593,530857.2176,530846.855,530869.7504,58613,,,,0.451623627,,,162.1647309,,,0.401154244,0.401154244,0.401154244,161.8572088,161.8540492,161.86103,17.87097597,51.58970273,49.57304459,53.67536611,91038676.65,97366677.2,85011703.35
3/11/21,United States of America,1562.396104,,,533428.2208,,,1264.18679,1264.18679,1264.18679,532121.4044,532111.0418,532133.9372,62134,,,,0.476371167,,,162.641102,,,0.385447797,0.385447797,0.385447797,162.2426566,162.239497,162.2464778,18.94452119,51.63440005,49.5597959,53.74858171,91208026.5,97542961.11,85174248.94
3/12/21,United States of America,1484.396104,,,534912.6169,,,1210.190103,1210.190103,1210.190103,533331.5945,533321.2319,533344.1273,61786.5,,,,0.452589137,,,163.0936912,,,0.368984325,0.368984325,0.368984325,162.6116409,162.6084814,162.6154621,18.8385692,51.72339449,49.60353419,53.93960779,91377668.23,97719871.55,85336937.98
3/13/21,United States of America,1013.669913,,,535926.2868,,,1155.944273,1155.944273,1155.944273,534487.5388,534477.1762,534500.0715,56560.66667,,,,0.309065748,,,163.4027569,,,0.35244489,0.35244489,0.35244489,162.9640858,162.9609262,162.967907,17.24522401,51.85577102,49.67572972,54.17378414,91547744.13,97897550.04,85499863.81
3/14/21,United States of America,730.0032468,,,536656.29,,,1104.058596,1104.058596,1104.058596,535591.5974,535581.2348,535604.1301,44668.66667,,,,0.222576399,,,163.6253333,,,0.33662506,0.33662506,0.33662506,163.3007108,163.2975513,163.3045321,13.61937912,52.03043857,49.76342773,54.30345791,91718392.9,98075653.83,85663077.27
3/15/21,United States of America,738.5032468,,,537394.7933,,,1056.710969,1056.710969,1056.710969,536648.3083,536637.9457,536660.8411,44060.16667,,,,0.225168031,,,163.8505013,,,0.322188872,0.322188872,0.322188872,163.6228997,163.6197402,163.6267209,13.4338488,52.2460411,49.87441141,54.54953214,91889748.8,98254564.7,85826654.73
3/16/21,United States of America,1072.979437,,,538467.7727,,,1015.501338,1015.501338,1015.501338,537663.8097,537653.4471,537676.3424,55028,,,,0.327149092,,,164.1776504,,,0.309624145,0.309624145,0.309624145,163.9325239,163.9293643,163.9363451,16.77791728,52.5008446,50.07517107,54.8003584,92061940.4,98434298.22,85990890.64
3/17/21,United States of America,1240.681818,,,539708.4545,,,981.4253906,981.4253906,981.4253906,538645.2351,538634.8725,538657.7678,59646,,,,0.378281183,,,164.5559316,,,0.299234463,0.299234463,0.299234463,164.2317583,164.2285988,164.2355795,18.18593542,52.79273038,50.29899198,55.01295471,92235089.33,98614729.01,86155860.64
3/18/21,United States of America,1278.681818,,,540987.1364,,,955.204002,955.204002,955.204002,539600.4391,539590.0765,539612.9718,60840,,,,0.3898673,,,164.9457989,,,0.291239619,0.291239619,0.291239619,164.5229979,164.5198384,164.5268191,18.54998341,53.11928323,50.59517933,55.30751519,92409309.28,98796125.89,86321802.06
3/19/21,United States of America,1091.181818,,,542078.3182,,,937.4925268,937.4925268,937.4925268,540537.9316,540527.569,540550.4644,61729,,,,0.332698958,,,165.2784979,,,0.285839428,0.285839428,0.285839428,164.8088374,164.8056778,164.8126586,18.82103758,53.47771067,50.89293213,55.68496992,92584704.8,98978760.75,86488720.05
3/20/21,United States of America,791.3484848,,,542869.6667,,,927.7882986,927.7882986,927.7882986,541465.7199,541455.3573,541478.2527,58822.66667,,,,0.241280428,,,165.5197783,,,0.28288063,0.28288063,0.28288063,165.091718,165.0885585,165.0955392,17.93490288,53.86478607,51.24019935,56.10563627,92761369.84,99162775.3,86656777.01
3/21/21,United States of America,498.5,,,543368.1667,,,925.0358535,925.0358535,925.0358535,542390.7558,542380.3931,542403.2885,42134.16667,,,,0.151991564,,,165.6717699,,,0.282041416,0.282041416,0.282041416,165.3737594,165.3705999,165.3775806,12.84661559,54.2768463,51.61791876,56.56244219,92939386.35,99348288.08,86826072.8
3/22/21,United States of America,745.25,,,544113.4167,,,927.6006182,927.6006182,927.6006182,543318.3564,543307.9938,543330.8891,42502.16667,,,,0.227225101,,,165.898995,,,0.282823407,0.282823407,0.282823407,165.6565828,165.6534233,165.660404,12.95881799,54.70971823,52.15456315,57.13502176,93118822.59,99535678.8,86997128.68
3/23/21,United States of America,824.5833333,,,544938,,,932.761185,932.761185,932.761185,544251.1176,544240.7549,544263.6503,58969.5,,,,0.251413661,,,166.1504086,,,0.284396853,0.284396853,0.284396853,165.9409797,165.9378201,165.9448009,17.97967204,55.15874546,52.63458505,57.6682561,93299731.54,99724818.41,87169758.92
3/24/21,United States of America,1188.625,,,546126.625,,,936.8239234,936.8239234,936.8239234,545187.9415,545177.5789,545200.4742,63569.5,,,,0.362409172,,,166.5128178,,,0.285635573,0.285635573,0.285635573,166.2266152,166.2234557,166.2304365,19.38220201,55.61864126,53.08853572,58.18323809,93482148.85,99915647.06,87343878.03
3/25/21,United States of America,1259.982143,,,547386.6071,,,935.5354933,935.5354933,935.5354933,546123.477,546113.1144,546136.0097,67074,,,,0.38416581,,,166.8969836,,,0.285242733,0.285242733,0.285242733,166.511858,166.5086984,166.5156792,20.45071643,56.08424894,53.4833149,58.6984075,93666093.26,100108165.4,87519291.92
3/26/21,United States of America,1071.537698,,,548458.1448,,,925.3952636,925.3952636,925.3952636,547048.8722,547038.5096,547061.405,77112,,,,0.326709509,,,167.2236931,,,0.282150999,0.282150999,0.282150999,166.794009,166.7908494,166.7978302,23.51128075,56.54675598,53.94004516,59.20435932,93851554.59,100302343.1,87696203.8
3/27/21,United States of America,857.7043651,,,549315.8492,,,906.7363977,906.7363977,906.7363977,547955.6086,547945.246,547968.1414,66583,,,,0.261512192,,,167.4852053,,,0.276461952,0.276461952,0.276461952,167.0704709,167.0673114,167.0742921,20.3010116,56.99665112,54.48328352,59.68041569,94038491.49,100498082.1,87874897.38
3/28/21,United States of America,635.4543651,,,549951.3036,,,882.9843323,882.9843323,882.9843323,548838.593,548828.2304,548851.1257,54822,,,,0.193748651,,,167.678954,,,0.269219999,0.269219999,0.269219999,167.3396909,167.3365314,167.3435121,16.71510833,57.42433236,54.92362289,60.22489817,94226831.08,100695607,88055035.18
3/29/21,United States of America,616.7876984,,,550568.0913,,,857.7497507,857.7497507,857.7497507,549696.3427,549685.9801,549708.8755,52535.5,,,,0.188057225,,,167.8670112,,,0.26152603,0.26152603,0.26152603,167.601217,167.5980574,167.6050382,16.01795946,57.82029965,55.32367145,60.89004317,94416469.37,100895313.4,88236485.06
3/30/21,United States of America,925.8710317,,,551493.9623,,,833.8103121,833.8103121,833.8103121,550530.153,550519.7904,550542.6858,60866.5,,,,0.28229606,,,168.1493073,,,0.254226947,0.254226947,0.254226947,167.8554439,167.8522844,167.8592651,18.55806321,58.17222305,55.66860112,61.49392045,94607261.88,101097000.4,88419066.23
3/31/21,United States of America,1047.704365,,,552541.6667,,,811.5279475,811.5279475,811.5279475,551341.681,551331.3184,551354.2137,67002.5,,,,0.319442778,,,168.46875,,,0.247433103,0.247433103,0.247433103,168.102877,168.0997175,168.1066982,20.42891623,58.45828821,55.74943025,62.02298722,94798992.64,101300422.6,88601912.5
4/1/21,United States of America,955.0555556,,,553496.7222,,,789.303425,789.303425,789.303425,552130.9844,552120.6218,552143.5172,78404.5,,,,0.291194358,,,168.7599444,,,0.240656894,0.240656894,0.240656894,168.3435339,168.3403744,168.3473551,23.90536119,58.66718809,55.75963499,62.32855613,94991408.53,101504847,88784792.24
4/2/21,United States of America,856.8055556,,,554353.5278,,,765.9047607,765.9047607,765.9047607,552896.8892,552886.5266,552909.4219,70785.25,,,,0.261238147,,,169.0211825,,,0.233522692,0.233522692,0.233522692,168.5770566,168.5738971,168.5808778,21.58226846,58.72120424,55.68313403,62.41284608,95184001.59,101709547.8,88967421.08
4/3/21,United States of America,683.3888889,,,555036.9167,,,742.033387,741.9747837,742.0948085,553638.9225,553628.5431,553651.4719,68360.91667,,,,0.208363783,,,169.2295463,,,0.226244363,0.226226495,0.22626309,168.803301,168.8001363,168.8071272,20.84309451,58.95442021,55.86029772,62.81450217,95377359.55,101915566,89150630.97
4/4/21,United States of America,408.0555556,,,555444.9722,,,721.3042653,721.155176,721.472836,554360.2268,554349.8749,554372.8179,53869.41667,,,,0.12441525,,,169.3539616,,,0.219924099,0.219878642,0.219975495,169.0232251,169.0200688,169.0270641,16.42466775,59.00727485,55.70772313,63.22252194,95570890.86,102122922.5,89333340.46
4/5/21,United States of America,408.5555556,,,555853.5278,,,705.6697533,705.4353681,705.9500979,555065.8966,555055.5272,555078.4086,48647.91667,,,,0.124567699,,,169.4785293,,,0.21515717,0.215085706,0.215242646,169.2383822,169.2352206,169.2421971,14.83264377,58.93786836,55.36254596,63.4656304,95764194.54,102331076.2,89514917.83
4/6/21,United States of America,705.8888889,,,556559.4167,,,696.5516367,696.2341746,696.9462809,555762.4482,555752.0499,555774.861,62758.5,,,,0.215223984,,,169.6937532,,,0.212377076,0.212280283,0.212497402,169.4507593,169.4475889,169.4545439,19.13492988,58.7735383,55.05138928,63.67045401,95956959.24,102539901.8,89695474.68
4/7/21,United States of America,876.0912698,,,557435.5079,,,694.6873716,694.2880524,695.2141772,556457.1356,556446.4719,556469.661,72852,,,,0.267118319,,,169.9608716,,,0.211808666,0.211686914,0.211969288,169.662568,169.6593166,169.6663869,22.21241604,58.49507242,54.52336211,63.70781717,96148810.64,102748849.9,89874299.71
4/8/21,United States of America,955.4246032,,,558390.9325,,,699.7369534,699.2496966,700.3858918,557156.8725,557146.2273,557169.461,79196.66667,,,,0.291306879,,,170.2521784,,,0.213348272,0.213199709,0.213546132,169.8759162,169.8726705,169.8797544,24.14689108,58.1307625,53.98024093,63.63697825,96339467.17,102957565.6,90051343.42
4/9/21,United States of America,839.9246032,,,559230.8571,,,697.3179613,696.3914481,698.2807216,557854.1905,557843.3434,557867.0053,80891.66667,,,,0.256091181,,,170.5082696,,,0.212610727,0.212328235,0.21290427,170.088527,170.0852197,170.0924342,24.66369288,57.79667724,53.49243509,63.5479601,96529027.98,103165989.4,90226787.23
4/10/21,United States of America,736.3412698,,,559967.1984,,,695.9225072,693.7947258,698.1847149,558550.113,558538.9918,558563.7383,70670.91667,,,,0.224508848,,,170.7327785,,,0.212185256,0.2115365,0.212874998,170.3007122,170.2973214,170.3048666,21.54740848,57.47198186,52.96093007,63.50357902,96717523.86,103374267.6,90400487.81
4/11/21,United States of America,339.8412698,,,560307.0397,,,695.2897063,691.9390127,698.9529873,559245.4027,559232.7154,559261.4529,56823.25,,,,0.103616863,,,170.8363953,,,0.211992316,0.210970697,0.213109243,170.5127045,170.5088362,170.5175982,17.32528509,57.03621394,52.45769825,63.29188522,96904590.51,103581851.6,90572537.9
4/12/21,United States of America,403.3412698,,,560710.381,,,693.8184402,689.260297,699.1830352,559939.2211,559923.3758,559957.7905,53365.25,,,,0.122977874,,,170.9593732,,,0.21154373,0.210153962,0.213179384,170.7242483,170.7194171,170.72991,16.27094843,56.42171154,51.80650268,62.85884635,97089641.72,103788015.2,90742452.21
